"STATION","NAME","DATE","DAPR","DASF","MDPR","MDSF","PGTM","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WDFG","WSFG"
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-01-25",,,,,,"0.28","3.0","1.0","35","31","31",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-01-26",,,,,,"0.04","0.6","1.0","32","15","15",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-01-27",,,,,,"0.03","0.8","1.0","37","14","23",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-01-28",,,,,,"0.06","0.8","2.0","31","20","31",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-01-29",,,,,,"0.04","0.6","2.0","31","18","18",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-01-30",,,,,,"0.00","0.0","1.0","19","6","6",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-01-31",,,,,,"0.00","0.0","1.0","14","3","6",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-01",,,,,,"0.00","0.0","1.0","28","6","22",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-02",,,,,,"0.00","0.0","1.0","34","12","12",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-03",,,,,,"0.00","0.0","1.0","12","1","12",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-04",,,,,,"0.00","0.0","1.0","43","12","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-05",,,,,,"0.00","0.0","0.0","43","29","29",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-06",,,,,,"0.00","0.0","0.0","47","23","47",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-07",,,,,,"0.00","0.0","0.0","50","30","30",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-08",,,,,,"0.00","0.0","0.0","43","25","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-09",,,,,,"1.17","0.0","0.0","47","36","36",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-10",,,,,,"0.00","0.0","0.0","40","26","26",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-11",,,,,,"0.00","0.0","0.0","47","23","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-12",,,,,,"0.00","0.0","0.0","52","28","42",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-13",,,,,,"0.00","0.0","0.0","53","34","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-14",,,,,,"0.14","0.0","0.0","54","36","51",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-15",,,,,,"0.18","0.0","0.0","53","36","36",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-16",,,,,,"0.42","1.4","1.0","36","25","25",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-17",,,,,,"0.00","0.0","0.0","27","19","24",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-18",,,,,,"0.00","0.0","0.0","46","24","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-19",,,,,,"0.00","0.0","0.0","53","39","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-20",,,,,,"0.00","0.0","0.0","46","30","41",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-21",,,,,,"0.00","0.0","0.0","41","25","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-22",,,,,,"1.02","0.0","0.0","36","34","35",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-23",,,,,,"0.00","0.0","0.0","43","23","23",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-24",,,,,,"0.05","1.2","1.0","28","18","27",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-25",,,,,,"0.00","0.0","0.0","38","27","32",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-26",,,,,,"0.00","0.0","0.0","50","28","40",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-27",,,,,,"0.93","0.0","0.0","59","39","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-02-28",,,,,,"0.02","0.0","0.0","51","37","41",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-01",,,,,,"0.07","0.0","0.0","57","37","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-02",,,,,,"0.00","0.0","0.0","39","34","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-03",,,,,,"0.03","0.0","0.0","39","32","32",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-04",,,,,,"0.01","0.0","0.0","50","28","35",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-05",,,,,,"0.03","0.0","0.0","49","30","40",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-06",,,,,,"0.17","0.0","0.0","56","38","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-07",,,,,,"0.00","0.0","0.0","44","36","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-08",,,,,,"0.00","0.0","0.0","46","36","40",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-09",,,,,,"0.21","0.2","0.0","41","33","33",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-10",,,,,,"0.07","0.3","0.0","37","33","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-11",,,,,,"0.18","1.1","1.0","39","33","33",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-12",,,,,,"0.06","0.4","0.0","37","30","30",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-13",,,,,,"0.03","0.3","0.0","33","26","26",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-14",,,,,,"0.00","0.0","0.0","38","22","28",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-15",,,,,,"0.00","0.0","0.0","50","25","43",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-16",,,,,,"0.25","0.0","0.0","52","42","52",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-17",,,,,,"0.08","0.0","0.0","52","23","23",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-18",,,,,,"0.00","0.0","0.0","26","13","20",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-19",,,,,,"0.00","0.0","0.0","41","19","32",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-20",,,,,,"0.00","0.0","0.0","52","28","42",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-21",,,,,,"0.00","0.0","0.0","56","37","41",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-22",,,,,,"0.11","0.0","0.0","53","41","49",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-23",,,,,,"0.32","0.0","0.0","49","37","37",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-24",,,,,,"0.02","0.0","0.0","45","37","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-25",,,,,,"0.47","0.0","0.0","45","35","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-26",,,,,,"0.31","0.0","0.0","48","34","37",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-27",,,,,,"0.00","0.0","0.0","47","32","32",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-28",,,,,,"0.00","0.0","0.0","52","30","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-29",,,,,,"0.00","0.0","0.0","43","30","30",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-30",,,,,,"0.00","0.0","0.0","58","27","58",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-03-31",,,,,,"0.42","0.0","0.0","70","50","50",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-01",,,,,,"0.09","0.0","0.0","50","35","35",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-02",,,,,,"0.00","0.0","0.0","56","32","51",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-03",,,,,,"0.04","0.0","0.0","61","45","46",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-04",,,,,,"0.39","0.0","0.0","72","45","72",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-05",,,,,,"0.17","0.0","0.0","73","39","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-06",,,,,,"0.00","0.0","0.0","54","33","40",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-07",,,,,,"0.00","0.0","0.0","49","38","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-08",,,,,,"0.00","0.0","0.0","64","38","46",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-09",,,,,,"0.00","0.0","0.0","68","44","55",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-10",,,,,,"0.00","0.0","0.0","71","48","58",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-11",,,,,,"0.00","0.0","0.0","80","52","66",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-12",,,,,,"0.00","0.0","0.0","83","59","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-13",,,,,,"0.00","0.0","0.0","84","56","66",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-14",,,,,,"0.00","0.0","0.0","84","56","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-15",,,,,,"0.10","0.0","0.0","83","64","64",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-16",,,,,,"0.11","0.0","0.0","64","35","35",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-17",,,,,,"0.02","0.0","0.0","40","32","38",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-18",,,,,,"0.00","0.0","0.0","59","33","45",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-19",,,,,,"0.15","0.0","0.0","72","44","52",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-20",,,,,,"0.21","0.0","0.0","81","49","49",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-21",,,,,,"0.00","0.0","0.0","63","45","46",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-22",,,,,,"0.02","0.0","0.0","47","38","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-23",,,,,,"0.00","0.0","0.0","42","36","39",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-24",,,,,,"0.00","0.0","0.0","54","35","45",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-25",,,,,,"0.14","0.0","0.0","48","34","34",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-26",,,,,,"0.00","0.0","0.0","50","34","41",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-27",,,,,,"0.00","0.0","0.0","67","38","50",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-28",,,,,,"0.00","0.0","0.0","61","47","47",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-29",,,,,,"0.10","0.0","0.0","59","42","45",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-04-30",,,,,,"0.10","0.0","0.0","50","40","43",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-01",,,,,,"0.10","0.0","0.0","50","41","47",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-02",,,,,,"0.00","0.0","0.0","55","43","45",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-03",,,,,,"0.00","0.0","0.0","57","41","46",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-04",,,,,,"0.00","0.0","0.0","73","41","60",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-05",,,,,,"0.00","0.0","0.0","79","56","66",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-06",,,,,,"0.00","0.0","0.0","79","60","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-07",,,,,,"0.07","0.0","0.0","85","60","68",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-08",,,,,,"0.06","0.0","0.0","68","51","51",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-09",,,,,,"0.00","0.0","0.0","70","49","53",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-10",,,,,,"0.00","0.0","0.0","80","51","61",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-11",,,,,,"0.00","0.0","0.0","83","57","66",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-12",,,,,,"0.30","0.0","0.0","76","60","60",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-13",,,,,,"0.00","0.0","0.0","68","57","60",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-14",,,,,,"0.02","0.0","0.0","65","55","57",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-15",,,,,,"0.00","0.0","0.0","68","53","54",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-16",,,,,,"0.00","0.0","0.0","81","51","52",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-17",,,,,,"0.00","0.0","0.0","63","47","49",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-18",,,,,,"0.00","0.0","0.0","75","47","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-19",,,,,,"0.03","0.0","0.0","75","54","54",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-20",,,,,,"0.00","0.0","0.0","70","50","57",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-21",,,,,,"0.00","0.0","0.0","80","54","64",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-22",,,,,,"0.00","0.0","0.0","82","55","65",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-23",,,,,,"0.00","0.0","0.0","85","59","64",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-24",,,,,,"0.00","0.0","0.0","70","54","54",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-25",,,,,,"0.00","0.0","0.0","62","50","51",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-26",,,,,,"0.00","0.0","0.0","70","50","55",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-27",,,,,,"0.00","0.0","0.0","74","48","59",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-28",,,,,,"0.00","0.0","0.0","79","56","59",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-29",,,,,,"0.00","0.0","0.0","83","55","64",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-30",,,,,,"0.00","0.0","0.0","89","62","72",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-05-31",,,,,,"0.00","0.0","0.0","91","70","74",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-01",,,,,,"0.00","0.0","0.0","91","69","74",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-02",,,,,,"0.00","0.0","0.0","91","69","71",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-03",,,,,,"0.00","0.0","0.0","89","68","70",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-04",,,,,,"0.00","0.0","0.0","78","62","62",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-05",,,,,,"0.00","0.0","0.0","85","58","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-06",,,,,,"0.00","0.0","0.0","80","62","62",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-07",,,,,,"0.00","0.0","0.0","75","59","59",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-08",,,,,,"0.00","0.0","0.0","74","56","58",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-09",,,,,,"0.00","0.0","0.0","79","54","66",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-10",,,,,,"0.00","0.0","0.0","87","61","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-11",,,,,,"0.05","0.0","0.0","67","53","53",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-12",,,,,,"0.00","0.0","0.0","70","52","60",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-13",,,,,,"0.52","0.0","0.0","67","56","62",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-14",,,,,,"0.00","0.0","0.0","73","59","63",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-15",,,,,,"0.00","0.0","0.0","83","54","54",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-16",,,,,,"0.00","0.0","0.0","68","54","58",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-17",,,,,,"0.00","0.0","0.0","79","52","65",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-18",,,,,,"0.00","0.0","0.0","86","62","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-19",,,,,,"0.00","0.0","0.0","86","65","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-20",,,,,,"0.00","0.0","0.0","84","62","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-21",,,,,,"0.00","0.0","0.0","88","67","72",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-22",,,,,,"0.00","0.0","0.0","85","69","70",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-23",,,,,,"0.00","0.0","0.0","85","69","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-24",,,,,,"0.00","0.0","0.0","92","66","80",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-25",,,,,,"1.45","0.0","0.0","87","67","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-26",,,,,,"0.00","0.0","0.0","76","69","70",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-27",,,,,,"0.00","0.0","0.0","76","64","64",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-28",,,,,,"0.00","0.0","0.0","84","59","74",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-29",,,,,,"0.00","0.0","0.0","87","73","74",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-06-30",,,,,,"0.00","0.0","0.0","90","70","75",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-01",,,,,,"0.04","0.0","0.0","86","73","75",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-02",,,,,,"4.01","0.0","0.0","75","66","66",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-03",,,,,,"0.00","0.0","0.0","86","63","73",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-04",,,,,,"0.00","0.0","0.0","92","69","78",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-05",,,,,,"1.92","0.0","0.0","92","71","71",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-06",,,,,,"0.00","0.0","0.0","80","68","68",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-07",,,,,,"0.00","0.0","0.0","81","65","70",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-08",,,,,,"0.32","0.0","0.0","75","63","63",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-09",,,,,,"0.00","0.0","0.0","85","60","70",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-10",,,,,,"0.00","0.0","0.0","85","65","73",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-11",,,,,,"1.15","0.0","0.0","88","69","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-12",,,,,,"1.71","0.0","0.0","80","63","66",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-13",,,,,,"0.00","0.0","0.0","78","64","71",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-14",,,,,,"0.17","0.0","0.0","90","69","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-15",,,,,,"0.14","0.0","0.0","84","69","72",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-16",,,,,,"0.00","0.0","0.0","82","67","72",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-17",,,,,,"0.00","0.0","0.0","80","66","68",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-18",,,,,,"0.00","0.0","0.0","78","62","68",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-19",,,,,,"0.00","0.0","0.0","85","62","73",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-20",,,,,,"0.00","0.0","0.0","88","71","72",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-21",,,,,,"0.00","0.0","0.0","81","68","68",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-22",,,,,,"0.04","0.0","0.0","86","64","68",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-23",,,,,,"0.08","0.0","0.0","85","65","73",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-24",,,,,,"0.00","0.0","0.0","87","69","73",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-25",,,,,,"0.00","0.0","0.0","90","69","79",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-26",,,,,,"0.17","0.0","0.0","91","76","79",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-27",,,,,,"0.00","0.0","0.0","91","75","82",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-28",,,,,,"1.36","0.0","0.0","93","71","73",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-29",,,,,,"0.02","0.0","0.0","83","70","70",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-30",,,,,,"0.00","0.0","0.0","80","67","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-07-31",,,,,,"0.00","0.0","0.0","82","64","73",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-01",,,,,,"0.00","0.0","0.0","85","69","74",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-02",,,,,,"0.00","0.0","0.0","85","69","73",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-03",,,,,,"0.00","0.0","0.0","90","66","73",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-04",,,,,,"0.00","0.0","0.0","85","72","73",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-05",,,,,,"0.48","0.0","0.0","76","67","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-06",,,,,,"0.19","0.0","0.0","72","66","69",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-07",,,,,,"0.00","0.0","0.0","80","67","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-08",,,,,,"0.00","0.0","0.0","85","64","70",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-09",,,,,,"0.01","0.0","0.0","79","66","67",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-10",,,,,,"0.00","0.0","0.0","85","65","72",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-11",,,,,,"0.03","0.0","0.0","85","71","76",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-12",,,,,,"0.00","0.0","0.0","87","72","72",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-13",,,,,,"0.00","0.0","0.0","81","67","72",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-14",,,,,,"2.74","0.0","0.0","76","64","64",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-15",,,,,,"0.07","0.0","0.0","78","63","65",,
"USC00111577","CHICAGO MIDWAY AIRPORT 3 SW, IL US","2023-08-16",,,,,,"0.00","0.0","0.0","81","58","70",,
