"STATION","NAME","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDFG","WSFG"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-07-27",," 1406","0.08","0.0","0.0",,"90","78","  135","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-07-28",," 1318","0.06","0.0","0.0",,"90","80","   90","28.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-07-29",," 1236","0.04","0.0","0.0",,"92","79","  225","25.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-07-30",," 1400","0.07","0.0","0.0",,"93","77","  135","24.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-07-31",," 1336","0.00","0.0","0.0",,"92","76","  180","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-01",," 1306","0.17","0.0","0.0",,"91","80","   90","27.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-02",," 0700","1.78","0.0","0.0",,"84","72","   90","26.4"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-03",," 1142","0.17","0.0","0.0",,"89","76","  180","30.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-04",," 0736","0.04","0.0","0.0",,"87","75","  180","25.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-05",," 1336","0.00","0.0","0.0",,"91","79","  135","28.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-06",," 1142","0.00","0.0","0.0",,"91","82","  180","17.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-07",," 1430","0.07","0.0","0.0",,"91","79","  135","19.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-08",," 1406","0.00","0.0","0.0",,"91","77","  180","26.4"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-09",," 1912","0.00","0.0","0.0",,"92","80","  135","33.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-10",," 2342","0.01","0.0","0.0",,"91","75","  135","26.4"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-11",," 1054","0.00","0.0","0.0",,"91","80","  135","25.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-12",," 1442","0.00","0.0","0.0",,"90","79","   90","19.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-13",," 1406","0.00","0.0","0.0",,"92","79","  135","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-14",," 1324","0.00","0.0","0.0",,"91","77","   90","26.4"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-15",," 2112","0.45","0.0","0.0",,"89","75","   90","28.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-16",," 0954","1.28","0.0","0.0",,"85","74","  135","35.6"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-17",," 2342","2.50","0.0","0.0",,"82","76","  180","38.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-18",," 0048","2.75","0.0","0.0",,"83","72","  180","39.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-19",," 1448","0.19","0.0","0.0",,"86","76","  270","30.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-20",," 1542","1.31","0.0","0.0",,"89","74","  360","24.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-21",," 1600","0.10","0.0","0.0",,"89","75","  135","19.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-22",," 1124","0.00","0.0","0.0",,"91","75","  135","24.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-23",," 1654","0.04","0.0","0.0",,"90","80","   90","31.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-24",," 1248","0.00","0.0","0.0",,"91","78","  135","25.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-25",," 1924","0.76","0.0","0.0",,"88","75","   45","27.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-26",," 1812","0.23","0.0","0.0",,"89","75","  180","30.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-27",," 0212","0.19","0.0","0.0",,"89","75","  225","30.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-28",," 1436","0.00","0.0","0.0",,"91","83","  135","24.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-29",," 1418","0.00","0.0","0.0",,"92","79","  180","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-30",," 1842","0.21","0.0","0.0",,"95","76","  315","33.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-08-31",," 1442","0.00","0.0","0.0",,"92","76","  360","28.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-01",," 1300","0.00","0.0","0.0",,"89","79","   90","27.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-02",," 1200","0.00","0.0","0.0",,"90","77","   90","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-03",," 1018","0.04","0.0","0.0",,"89","77","   45","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-04",," 1254","0.01","0.0","0.0",,"89","76","   90","18.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-05",," 1136","0.04","0.0","0.0",,"90","74","  135","24.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-06",," 1124","0.04","0.0","0.0",,"91","76","  135","20.8"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-07",," 1224","2.33","0.0","0.0",,"89","74","  225","41.4"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-08",," 1154","0.03","0.0","0.0",,"87","74","  225","25.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-09",," 1654","2.04","0.0","0.0",,"91","72","  180","31.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-10",," 1900","0.17","0.0","0.0",,"93","73","  315","31.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-11",," 0106","0.11","0.0","0.0",,"90","75","  315","18.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-12",," 1354","0.02","0.0","0.0",,"89","75","   90","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-13",," 1406","0.05","0.0","0.0",,"89","76","  270","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-14",," 1336","0.00","0.0","0.0",,"90","75","  360","26.4"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-15",," 1630","0.06","0.0","0.0",,"84","76","  135","18.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-16",," 1654","0.99","0.0","0.0",,"90","73","  270","25.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-17",," 1118","0.19","0.0","0.0",,"89","75","  225","25.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-18",," 1300","0.01","0.0","0.0",,"89","76","   90","20.8"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-19",," 1818","0.00","0.0","0.0",,"89","75","   45","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-20",," 1530","1.01","0.0","0.0",,"85","75","   90","24.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-21",," 1354","0.01","0.0","0.0",,"88","76","   90","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-22",," 1306","1.20","0.0","0.0",,"87","74","   45","38.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-23",," 1554","0.00","0.0","0.0",,"86","72","   45","24.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-24",," 1206","0.00","0.0","0.0",,"84","75","   45","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-25",," 1024","3.13","0.0","0.0",,"79","71","   90","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-26",," 1606","1.83","0.0","0.0",,"80","72","  135","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-27",," 0836","1.45","0.0","0.0",,"85","74","   90","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-28",," 1218","0.00","0.0","0.0",,"86","72","   45","24.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-29",," 1406","0.03","0.0","0.0",,"86","75","   90","28.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-09-30",," 1106","0.00","0.0","0.0",,"84","77","   90","24.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-01",," 1524","0.00","0.0","0.0",,"87","73","   90","24.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-02",," 1648","0.13","0.0","0.0",,"90","74","  135","18.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-03",," 1848","0.00","0.0","0.0",,"91","75","   90","13.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-04",," 1806","0.01","0.0","0.0",,"88","75","   90","24.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-05",," 1400","0.00","0.0","0.0",,"85","75","   45","25.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-06",," 1712","0.00","0.0","0.0",,"88","73","   90","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-07",," 1618","0.00","0.0","0.0",,"88","74","  135","18.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-08",," 2012","0.00","0.0","0.0",,"92","76","  360","20.8"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-09",," 1418","0.00","0.0","0.0",,"91","76","  135","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-10",," 1512","0.06","0.0","0.0",,"88","75","  135","20.8"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-11",," 0854","0.00","0.0","0.0",,"91","75","  315","13.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-12",," 1754","0.00","0.0","0.0",,"89","74","   45","20.8"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-13",," 1506","0.04","0.0","0.0",,"85","69","   45","25.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-14",," 1730","0.15","0.0","0.0",,"84","70","   45","31.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-15",," 1206","0.00","0.0","0.0",,"84","68","   45","26.4"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-16",," 1518","0.00","0.0","0.0",,"84","66","   90","18.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-17",," 1254","0.00","0.0","0.0",,"83","68","   90","20.8"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-18",," 1606","0.00","0.0","0.0",,"84","69","  180","17.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-19",," 1648","0.00","0.0","0.0",,"86","70","   45","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-20",," 1342","0.00","0.0","0.0",,"83","67","   45","28.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-21",," 1200","0.28","0.0","0.0",,"84","74","   90","27.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-22",," 1500","0.00","0.0","0.0",,"85","74","   90","24.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-23",," 1254","0.08","0.0","0.0",,"86","74","  135","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-24",," 1236","0.00","0.0","0.0",,"85","77","  135","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-25",," 1600","0.00","0.0","0.0",,"85","77","  135","24.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-26",," 1442","0.00","0.0","0.0",,"85","79","  135","20.8"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-27",," 0848","0.00","0.0","0.0",,"88","74","  135","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-28",," 1348","0.28","0.0","0.0",,"87","73","   90","18.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-29",," 1336","0.00","0.0","0.0",,"86","74","   90","18.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-30",," 1530","0.15","0.0","0.0",,"84","73","   90","24.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-10-31",," 1430","0.44","0.0","0.0",,"82","72","   45","34.4"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-01",," 2012","0.03","0.0","0.0",,"83","75","   90","42.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-02",," 0348","0.80","0.0","0.0",,"80","70","   90","38.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-03",," 1012","0.01","0.0","0.0",,"83","75","   90","31.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-04",," 1254","0.04","0.0","0.0",,"82","75","   90","28.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-05",," 0412","0.74","0.0","0.0",,"85","75","  135","19.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-06",," 1200","0.00","0.0","0.0",,"80","68","  360","26.4"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-07",," 1230","0.00","0.0","0.0",,"78","61","  315","18.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-08",," 1254","0.00","0.0","0.0",,"81","62","   90","18.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-09",," 1406","0.01","0.0","0.0",,"82","67","  135","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-10",," 1154","0.51","0.0","0.0",,"85","69","  135","20.8"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-11",," 2348","0.00","0.0","0.0",,"84","68","  360","19.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-12",," 1524","0.00","0.0","0.0",,"80","62","  360","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-13",," 1518","0.00","0.0","0.0",,"79","61","   45","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-14",," 1430","0.00","0.0","0.0",,"78","58","  315","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-15",," 1354","0.00","0.0","0.0",,"78","59","  270","13.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-16",," 1518","0.00","0.0","0.0",,"81","57","  270","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-17",," 1412","0.00","0.0","0.0",,"78","59","  315","20.8"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-18",," 0954","0.00","0.0","0.0",,"75","55","  360","18.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-19",," 1400","0.00","0.0","0.0",,"77","53","   90","17.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-20",," 1924","0.00","0.0","0.0",,"82","58","  270","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-21",," 0312","0.00","0.0","0.0",,"75","58","  315","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-22",," 1142","0.00","0.0","0.0",,"74","54","   45","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-23",," 1636","0.00","0.0","0.0",,"79","55","  135","19.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-24",," 1530","0.00","0.0","0.0",,"81","58","  270","19.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-25",," 1436","0.00","0.0","0.0",,"78","58","   45","18.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-26",," 1348","0.00","0.0","0.0",,"77","60","   90","31.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-27",," 1200","0.00","0.0","0.0",,"79","66","   90","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-28",," 1142","0.00","0.0","0.0",,"81","61","   90","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-29",," 1642","0.00","0.0","0.0",,"81","63","   90","13.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-11-30",," 1136","0.00","0.0","0.0",,"82","66","  135","20.8"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-01",," 1212","0.00","0.0","0.0",,"81","70","  180","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-02",," 1130","0.00","0.0","0.0",,"86","73","  180","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-03",," 0624","0.00","0.0","0.0",,"76","65","  360","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-04",," 2336","0.00","0.0","0.0",,"78","60","  360","27.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-05",," 0354","0.00","0.0","0.0",,"69","49","  360","26.4"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-06",," 0254","0.00","0.0","0.0",,"72","52","  360","19.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-07",," 1506","0.00","0.0","0.0",,"78","58","  180","18.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-08",," 1418","0.00","0.0","0.0",,"79","58","  315","18.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-09",," 1136","0.00","0.0","0.0",,"74","57","  360","26.4"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-10",," 1354","0.00","0.0","0.0",,"63","48","  315","26.4"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-11",," 1030","0.00","0.0","0.0",,"59","40","  360","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-12",," 1418","0.00","0.0","0.0",,"70","43","  315","13.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-13",," 1224","0.00","0.0","0.0",,"74","56","  135","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-14",," 1336","0.00","0.0","0.0",,"78","58","  135","25.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-15",," 1518","0.12","0.0","0.0",,"83","61","  270","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-16",," 0800","0.00","0.0","0.0",,"71","54","  360","20.8"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-17",," 1236","0.00","0.0","0.0",,"79","61","  135","18.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-18",," 2324","0.00","0.0","0.0",,"79","61","  360","26.4"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-19",," 0854","0.00","0.0","0.0",,"63","39","  315","31.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-20",," 1118","0.00","0.0","0.0",,"61","36","  360","24.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-21",," 1124","0.00","0.0","0.0",,"71","45","   90","27.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-22",," 1518","0.00","0.0","0.0",,"78","67","  135","28.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-23",," 1200","0.00","0.0","0.0",,"80","68","   90","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-24",," 1324","0.00","0.0","0.0",,"81","71","  135","35.6"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-25",," 1130","0.00","0.0","0.0",,"82","71","  180","19.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-26",," 1230","0.00","0.0","0.0",,"82","69","  180","20.8"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-27",," 1430","0.00","0.0","0.0",,"83","69","  180","18.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-28",," 1418","0.00","0.0","0.0",,"83","67","  135","19.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-29",," 1206","0.00","0.0","0.0",,"85","73","   90","17.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-30",," 1718","0.02","0.0","0.0",,"81","71","   45","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1981-12-31",," 1448","0.00","0.0","0.0",,"81","72","  135","20.8"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-01",," 1648","0.00","0.0","0.0",,"87","69","  135","17.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-02",," 1348","0.00","0.0","0.0",,"83","69","  135","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-03",," 2324","0.00","0.0","0.0",,"81","73","  135","27.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-04",," 1318","0.00","0.0","0.0",,"83","72","  180","18.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-05",," 1500","0.00","0.0","0.0",,"76","65","   45","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-06",," 1200","0.00","0.0","0.0",,"81","68","   90","24.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-07",," 1142","0.00","0.0","0.0",,"82","69","   90","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-08",," 1300","0.00","0.0","0.0",,"83","65","  135","18.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-09",," 1648","0.02","0.0","0.0",,"81","57","  315","24.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-10",," 0906","0.00","0.0","0.0",,"68","47","  360","25.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-11",," 1342","0.00","0.0","0.0",,"59","42","  360","34.4"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-12",," 0136","0.00","0.0","0.0",,"64","33","  315","17.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-13",," 1536","0.00","0.0","0.0",,"82","55","  180","26.4"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-14",," 1212","0.16","0.0","0.0",,"80","52","  225","41.4"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-15",," 1730","0.00","0.0","0.0",,"61","41","   90","19.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-16",," 1412","0.00","0.0","0.0",,"71","47","   90","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-17",," 1612","0.00","0.0","0.0",,"76","54","   90","15.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-18",," 1036","0.00","0.0","0.0",,"77","56","  135","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-19",," 1418","0.00","0.0","0.0",,"79","57","   90","17.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-20",," 2148","0.00","0.0","0.0",,"80","63","   90","16.1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-21",," 1818","0.00","0.0","0.0",,"80","60","  135","17.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-22",," 2342","0.00","0.0","0.0",,"80","61","  135","20.8"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-23",," 1554","0.00","0.0","0.0",,"81","70","  180","25.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-24",," 1242","0.00","0.0","0.0",,"83","65","  315","20.8"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-25",," 1854","0.13","0.0","0.0",,"79","59","  180","19.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-26",," 1030","0.00","0.0","0.0",,"73","55","  360","26.4"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-27",," 1718","0.00","0.0","0.0",,"69","48","   90","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-28",," 1106","0.00","0.0","0.0",,"72","55","   90","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-29",," 1312","0.01","0.0","0.0",,"74","61","   90","27.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-30",," 1312","0.02","0.0","0.0",,"77","66","   90","30.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-01-31",," 1548","0.10","0.0","0.0",,"80","70","  135","23.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-02-01",," 1418","0.01","0.0","0.0",,"81","71","  135","24.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-02-02",," 1600","0.01","0.0","0.0",,"81","72","  135","27.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-02-03",," 0206","0.00","0.0","0.0",,"83","72","  135","26.4"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-02-04",," 1154","0.21","0.0","0.0",,"79","71","   90","38.0"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-02-05",," 1200","0.00","0.0","0.0",,"81","72","  135","24.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-02-06",," 0030","0.00","0.0","0.0",,"84","69","  135","18.3"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-02-07",," 2348","0.00","0.0","0.0",,"84","68","   90","19.5"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-02-08",," 1318","0.01","0.0","0.0",,"83","73","  135","21.9"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-02-09",," 1530","0.00","0.0","0.0",,"83","74","  180","24.2"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","1982-02-10",," 1654","0.34","0.0","0.0",,"89","72","  270","18.3"
